customer_id,order_id,customer_segment,location_type,product_category,payment_method,payment_status,shipping_method,actual_delivery_days,delivery_status,customer_review_score,product_returned,fraud_flag,total_order_value_usd
CUST-EC42439F,ORD-79659545,Premium,Suburban,Home,Digital Wallet,Success,Express,2.2,On Time,4,No,No,400.06
CUST-4BC977AE,ORD-7967246C,Standard,Urban,Electronics,Credit Card,Success,Standard,3.7,On Time,5,No,No,1994.65
CUST-B43AE36A,ORD-79677B20,Standard,Urban,Groceries,Digital Wallet,Success,Standard,5.1,Late,3,No,No,95.83
CUST-518A9B5A,ORD-7969E65D,VIP,Urban,Home,Credit Card,Success,Express,6.7,Late,3,No,No,121.28
CUST-D23DEA16,ORD-7971991B,Standard,Suburban,Toys,Digital Wallet,Success,Standard,3.5,On Time,5,No,No,36.43
CUST-D71A4815,ORD-7973E875,Standard,Urban,Clothing,Credit Card,Success,Standard,3.8,On Time,4,No,No,199.89
CUST-7D5B334E,ORD-79771F6C,Standard,Suburban,Toys,Credit Card,Success,Standard,3.6,On Time,5,No,No,119.23
CUST-06457290,ORD-79809965,Standard,Urban,Electronics,Digital Wallet,Success,Standard,4.4,On Time,5,No,No,263.31
CUST-522423F6,ORD-7980C633,Standard,Urban,Electronics,Digital Wallet,Success,Standard,5.0,Late,3,No,No,1265.47
CUST-BEFF4D81,ORD-79812DCF,Standard,Urban,Clothing,Credit Card,Success,Standard,1.2,On Time,5,No,No,264.32
CUST-1975D947,ORD-79887BF5,Standard,Urban,Toys,Credit Card,Success,Standard,3.4,On Time,5,No,No,126.0
CUST-77DA47B0,ORD-798A9536,Standard,Rural,Clothing,Credit Card,Success,Standard,4.1,On Time,4,Yes,No,275.02
CUST-4E3A5B9C,ORD-798C2326,Standard,Rural,Home,Credit Card,Failed,Standard,4.7,Cancelled,5,No,No,1160.54
CUST-6B69DB2A,ORD-7990A298,Standard,Suburban,Clothing,Digital Wallet,Success,Standard,3.0,On Time,5,Yes,No,31.33
CUST-E3848ADD,ORD-799710C0,VIP,Suburban,Groceries,Digital Wallet,Success,Express,1.6,On Time,5,No,No,74.39
CUST-5E94E49B,ORD-79983A91,Standard,Urban,Toys,Digital Wallet,Success,Standard,4.5,On Time,4,No,No,95.63
CUST-5E33C879,ORD-79999E44,Premium,Suburban,Toys,Bank Transfer,Success,Express,1.0,On Time,5,No,No,182.64
CUST-9FAE9B06,ORD-799BB669,Standard,Rural,Clothing,Bank Transfer,Success,Standard,3.4,On Time,4,No,No,556.54
CUST-C3B5FBC7,ORD-79A09117,Premium,Urban,Clothing,Digital Wallet,Success,Standard,3.2,On Time,5,No,No,40.14
CUST-98D6570C,ORD-79A0C88F,Premium,Suburban,Toys,Credit Card,Success,Standard,4.0,On Time,4,Yes,No,248.3
CUST-64653852,ORD-79A361EA,Standard,Suburban,Toys,Digital Wallet,Success,Standard,4.1,On Time,5,No,No,99.59
CUST-8DF5FD55,ORD-79A5BC6F,Standard,Urban,Electronics,Digital Wallet,Success,Standard,4.3,On Time,4,No,No,1180.26
CUST-3D000DA1,ORD-79A5E5F7,Standard,Urban,Toys,Credit Card,Success,Standard,2.9,On Time,5,No,No,79.08
CUST-F0F9B334,ORD-79A96217,Standard,Rural,Electronics,Credit Card,Success,Standard,9.5,Late,3,No,No,3847.15
CUST-FC57217B,ORD-79AAE85F,Standard,Suburban,Electronics,Digital Wallet,Success,Standard,2.2,On Time,4,No,No,172.0
CUST-8D45FE1A,ORD-79AD9EBD,Standard,Suburban,Electronics,Credit Card,Success,Standard,4.4,On Time,4,No,No,259.33
CUST-7AE834D1,ORD-79AEA680,Premium,Urban,Toys,Digital Wallet,Success,Express,1.0,On Time,5,No,No,108.62
CUST-C2683587,ORD-79B2006F,Premium,Urban,Groceries,Bank Transfer,Success,Express,2.1,On Time,5,No,No,400.43
CUST-EC48F3D2,ORD-79B4C095,Standard,Suburban,Groceries,Digital Wallet,Success,Standard,4.3,On Time,5,No,No,15.36
CUST-37919E47,ORD-79BA5D64,Standard,Urban,Clothing,Digital Wallet,Success,Standard,1.4,On Time,5,No,No,623.92
CUST-E64AAA95,ORD-79BB4856,Standard,Suburban,Clothing,Credit Card,Success,Standard,8.6,Late,2,Yes,No,70.97
CUST-938BD52B,ORD-79BCF41F,Standard,Urban,Toys,Credit Card,Success,Standard,4.4,On Time,4,No,No,283.74
CUST-C6F372BC,ORD-79C12B01,VIP,Suburban,Home,Digital Wallet,Success,Express,2.2,On Time,4,No,No,507.29
CUST-91A91369,ORD-79C1C4A9,VIP,Suburban,Toys,Digital Wallet,Success,Express,2.2,On Time,5,No,No,104.34
CUST-D839934B,ORD-79C64687,Standard,Urban,Toys,Digital Wallet,Success,Standard,3.8,On Time,5,No,No,197.88
CUST-53254483,ORD-79C67EE4,Standard,Suburban,Electronics,Digital Wallet,Success,Standard,4.6,Late,5,No,No,1543.59
CUST-ED073DA9,ORD-79C6CD08,Standard,Urban,Toys,Digital Wallet,Success,Standard,1.7,On Time,5,No,No,197.98
CUST-E20B97F0,ORD-79CA375B,Standard,Suburban,Clothing,Credit Card,Success,Standard,2.6,On Time,4,No,No,530.03
CUST-B038F80D,ORD-79CC6C4D,Standard,Suburban,Toys,Credit Card,Failed,Standard,2.2,Cancelled,5,No,No,103.4
CUST-BDDDC4A9,ORD-79D0EB2F,Standard,Urban,Electronics,Digital Wallet,Success,Standard,2.5,On Time,5,No,No,1809.81
CUST-37150DF5,ORD-79D898C7,Standard,Urban,Home,Credit Card,Success,Standard,2.5,On Time,4,No,No,806.64
CUST-3BB62D8F,ORD-79DE8CEA,Standard,Urban,Clothing,Digital Wallet,Success,Standard,2.9,On Time,5,Yes,No,645.82
CUST-28BAE36B,ORD-79DF1DDE,Standard,Urban,Electronics,Digital Wallet,Success,Standard,6.2,Late,3,No,No,201.73
CUST-A8EDAD81,ORD-79E88F9A,Standard,Urban,Electronics,Credit Card,Success,Standard,5.5,Late,4,No,No,2943.13
CUST-670126C5,ORD-79F334A5,Standard,Rural,Groceries,Digital Wallet,Success,Standard,5.2,Late,4,No,No,77.6
CUST-1E3FE5AD,ORD-79F4CCE1,Premium,Rural,Clothing,Digital Wallet,Success,Express,2.8,On Time,5,No,No,113.81
CUST-003E3A03,ORD-79F4F3C0,Standard,Urban,Home,Digital Wallet,Success,Standard,3.2,On Time,5,No,No,799.22
CUST-ED5861B7,ORD-79F934BA,Standard,Urban,Toys,Credit Card,Success,Standard,2.4,On Time,5,No,No,179.71
CUST-789DC2CE,ORD-79FA28EA,Standard,Suburban,Home,Bank Transfer,Failed,Standard,4.3,Cancelled,4,No,No,640.54
CUST-95708ACB,ORD-79FCCCDB,Standard,Rural,Groceries,Digital Wallet,Success,Standard,6.2,Late,4,No,No,141.79
CUST-C9DAA17E,ORD-7A009C43,Standard,Suburban,Electronics,Credit Card,Failed,Standard,4.0,Cancelled,4,No,No,1862.7
CUST-702E3E37,ORD-7A03E824,Standard,Suburban,Clothing,Credit Card,Success,Standard,5.7,Late,5,No,No,118.11
CUST-34A4389B,ORD-7A059457,Standard,Urban,Clothing,Credit Card,Success,Standard,3.0,On Time,5,No,No,420.74
CUST-9B2F9ECD,ORD-7A0691AF,Standard,Suburban,Home,Digital Wallet,Success,Standard,4.1,On Time,4,No,No,862.48
CUST-2B2FEE78,ORD-7A07BEA6,Premium,Urban,Toys,Digital Wallet,Success,Express,3.7,Late,4,No,No,97.23
CUST-F87B64B9,ORD-7A094D84,Standard,Urban,Electronics,Credit Card,Success,Standard,1.9,On Time,5,No,No,1449.94
CUST-2A8D3327,ORD-7A0EE4C4,Standard,Suburban,Toys,Digital Wallet,Success,Standard,3.9,On Time,4,No,No,122.8
CUST-1799B1E8,ORD-7A146E1F,Standard,Urban,Clothing,Digital Wallet,Success,Standard,2.5,On Time,5,No,No,596.32
CUST-A91ACAE1,ORD-7A15A099,Standard,Rural,Groceries,Credit Card,Success,Standard,5.2,Late,4,No,No,38.47
CUST-E615A286,ORD-7A167485,Premium,Rural,Clothing,Bank Transfer,Success,Standard,4.3,On Time,5,No,No,265.92
CUST-AD1E4F42,ORD-7A16A5FE,Standard,Rural,Electronics,Credit Card,Success,Standard,5.3,Late,3,No,No,1389.3
CUST-BC52D76D,ORD-7A1A38C9,VIP,Urban,Clothing,Digital Wallet,Success,Same-Day,1.4,On Time,4,No,No,30.02
CUST-0751AE11,ORD-7A1BFA8F,Standard,Urban,Toys,Credit Card,Success,Standard,3.8,On Time,5,No,No,59.66
CUST-09585411,ORD-7A1CCAAA,Premium,Urban,Groceries,Credit Card,Success,Express,1.0,On Time,5,No,No,314.0
CUST-03A145C5,ORD-7A1D2F83,Standard,Rural,Clothing,Bank Transfer,Success,Standard,6.0,Late,3,Yes,No,265.49
CUST-0526AA89,ORD-7A202285,Standard,Urban,Home,Digital Wallet,Success,Standard,1.8,On Time,5,No,No,304.14
CUST-9555C117,ORD-7A208C6D,Standard,Rural,Clothing,Credit Card,Success,Standard,6.3,Late,4,Yes,No,571.18
CUST-ACB24CE6,ORD-7A2191EF,VIP,Urban,Home,Credit Card,Failed,Express,4.2,Cancelled,4,No,No,67.8
CUST-BE17A925,ORD-7A26754A,Standard,Urban,Home,Credit Card,Success,Standard,8.5,Late,3,No,No,335.97
CUST-EA90FCA7,ORD-7A2BAC7D,Standard,Urban,Electronics,Digital Wallet,Success,Standard,5.9,On Time,5,No,No,408.73
CUST-A8545969,ORD-7A2C0ABB,Premium,Urban,Clothing,Credit Card,Failed,Standard,-10.0,Cancelled,4,No,No,347.59
CUST-47292CB3,ORD-7A2F4330,Standard,Rural,Clothing,Credit Card,Success,Standard,5.9,Late,4,No,No,128.97
CUST-70103697,ORD-7A304183,Standard,Urban,Home,Digital Wallet,Success,Standard,7.4,Late,3,No,No,240.58
CUST-E89EC233,ORD-7A335356,Standard,Urban,Groceries,Digital Wallet,Success,Standard,3.4,On Time,5,No,No,43.84
CUST-57F9B972,ORD-7A342DAA,Standard,Suburban,Home,Digital Wallet,Success,Standard,2.5,On Time,5,No,No,1429.47
CUST-C6A7C376,ORD-7A3485EE,Standard,Urban,Electronics,Credit Card,Success,Standard,1.4,On Time,5,No,No,1575.47
CUST-BC421FCA,ORD-7A36FEE0,Premium,Rural,Groceries,Digital Wallet,Success,Express,4.3,Late,4,Yes,No,68.92
CUST-61B52532,ORD-7A4163D1,Standard,Urban,Home,Credit Card,Success,Standard,3.1,On Time,5,No,No,535.39
CUST-120796F1,ORD-7A46F2E8,Standard,Urban,Toys,Digital Wallet,Success,Standard,3.7,On Time,5,No,No,83.65
CUST-6AECE4E7,ORD-7A47322B,Standard,Suburban,Clothing,Credit Card,Failed,Standard,6.5,Cancelled,4,No,No,631.11
CUST-0E0C6B40,ORD-7A4D6485,Premium,Suburban,Home,Credit Card,Success,Express,4.2,Late,4,Yes,No,1290.93
CUST-77D33F8C,ORD-7A51166A,Standard,Suburban,Electronics,Digital Wallet,Success,Standard,2.7,On Time,5,No,No,1345.14
CUST-BD80B4E5,ORD-7A536596,Standard,Suburban,Home,Digital Wallet,Success,Standard,3.8,On Time,4,No,No,289.03
CUST-8DD1E1C4,ORD-7A584E5D,Standard,Urban,Groceries,Credit Card,Success,Standard,1.6,On Time,4,No,No,437.23
CUST-D6C3852B,ORD-7A59BFF9,Standard,Rural,Clothing,Credit Card,Success,Standard,3.2,On Time,5,No,No,85.94
CUST-7E6468BC,ORD-7A59D755,VIP,Urban,Toys,Credit Card,Failed,Express,1.4,Cancelled,5,No,No,57.09
CUST-62A6E9A6,ORD-7A606C93,Standard,Suburban,Clothing,Credit Card,Success,Standard,2.7,On Time,5,No,No,39.79
CUST-DB1453B8,ORD-7A625995,VIP,Urban,Groceries,Bank Transfer,Success,Express,5.3,Late,3,No,No,47.71
CUST-0FFCD594,ORD-7A63030D,Standard,Urban,Home,Digital Wallet,Success,Standard,3.1,On Time,5,No,No,424.77
CUST-33A7D46B,ORD-7A659C4B,Standard,Rural,Electronics,Credit Card,Success,Standard,6.1,Late,4,No,No,238.92
CUST-D84AFC08,ORD-7A6C1FBF,Standard,Rural,Clothing,Bank Transfer,Success,Standard,5.1,Late,5,No,No,83.88
CUST-A14D02C5,ORD-7A6F4895,Standard,Urban,Electronics,Credit Card,Failed,Standard,7.5,Cancelled,3,No,No,891.98
CUST-86C91321,ORD-7A798625,Premium,Suburban,Clothing,Digital Wallet,Success,Express,4.9,Late,4,Yes,No,62.24
CUST-6A031D83,ORD-7A7C738D,Standard,Urban,Toys,Credit Card,Success,Standard,1.8,On Time,5,No,No,97.08
CUST-90ECE2E4,ORD-7A7D26A3,Standard,Urban,Electronics,Digital Wallet,Success,Standard,4.8,Late,5,Yes,No,580.91
CUST-46D71692,ORD-7A7D479F,Standard,Urban,Clothing,Credit Card,Success,Standard,2.3,On Time,5,Yes,No,117.01
CUST-00C2988A,ORD-7A7F4AD1,Standard,Urban,Electronics,Credit Card,Success,Standard,4.1,On Time,5,No,No,381.8
CUST-6189E1FA,ORD-7A83D71F,Standard,Rural,Groceries,Digital Wallet,Success,Standard,4.1,On Time,4,No,No,57.18
CUST-BDE8D37F,ORD-7A8622FB,Standard,Urban,Home,Credit Card,Success,Standard,2.0,On Time,5,No,No,158.17
CUST-88A3EC42,ORD-7A8AEFC6,VIP,Suburban,Home,Credit Card,Success,Express,3.0,On Time,5,No,No,91.39
CUST-2389F325,ORD-7A9274E8,Standard,Suburban,Home,Credit Card,Success,Standard,3.8,On Time,4,No,No,673.86
CUST-6E481EFF,ORD-7A92C15F,Standard,Urban,Home,Digital Wallet,Success,Standard,7.2,Late,4,No,No,268.77
CUST-2AA9E58A,ORD-7A9502F4,Premium,Rural,Clothing,Bank Transfer,Success,Standard,5.0,Late,4,No,No,333.57
CUST-F9EC1FA1,ORD-7A960784,Premium,Rural,Groceries,Credit Card,Success,Express,3.9,Late,5,No,No,169.21
CUST-BC4A938C,ORD-7A966FF3,Standard,Suburban,Toys,Credit Card,Success,Standard,2.2,On Time,5,No,No,45.3
CUST-E3C6BB81,ORD-7A992BC0,Standard,Urban,Electronics,Digital Wallet,Failed,Standard,4.0,Cancelled,4,No,No,301.18
CUST-85CD445D,ORD-7A9A0CB7,Standard,Suburban,Home,Digital Wallet,Success,Standard,4.5,On Time,4,No,No,318.88
CUST-5A7AE50D,ORD-7A9AE1A4,Standard,Rural,Toys,Credit Card,Success,Standard,5.9,Late,4,Yes,No,56.39
CUST-2F5A1BFC,ORD-7A9C4CAE,Premium,Suburban,Electronics,Credit Card,Success,Standard,5.1,Late,5,No,No,2981.56
CUST-20D81909,ORD-7AA299FF,Standard,Rural,Groceries,Digital Wallet,Success,Standard,5.1,Late,4,No,No,451.55
CUST-FFFBD4F8,ORD-7AB8217F,Standard,Rural,Groceries,Credit Card,Success,Standard,6.0,Late,3,No,No,204.73
CUST-8218A248,ORD-7AB8AB7A,Standard,Urban,Clothing,Credit Card,Success,Standard,3.7,On Time,5,No,No,182.55
CUST-ACE338AB,ORD-7ABD24F9,Standard,Urban,Clothing,Credit Card,Success,Standard,1.7,On Time,5,No,No,586.17
CUST-4AFD81D6,ORD-7ABDFA39,Standard,Suburban,Electronics,Credit Card,Success,Standard,4.2,On Time,5,No,No,176.83
CUST-249946BE,ORD-7ABF2CF2,Standard,Rural,Electronics,Credit Card,Success,Standard,6.0,Late,4,No,No,1307.49
CUST-69D733A5,ORD-7AC01C10,Standard,Urban,Toys,Digital Wallet,Success,Standard,4.1,On Time,5,No,No,126.79
CUST-C158A21A,ORD-7AC7259D,Standard,Rural,Home,Credit Card,Success,Standard,5.0,Late,4,Yes,No,990.71
CUST-7EB9CBE7,ORD-7ACBA6CF,VIP,Urban,Home,Digital Wallet,Success,Express,1.1,On Time,5,No,No,95.72
CUST-4FD22ECD,ORD-7AD2D99C,Standard,Urban,Toys,Credit Card,Success,Standard,6.2,Late,4,No,No,166.22
CUST-00D01226,ORD-7AD712D6,Premium,Urban,Groceries,Digital Wallet,Success,Express,3.9,Late,4,No,No,44.54
CUST-43542A59,ORD-7AD7B373,Standard,Suburban,Clothing,Bank Transfer,Success,Standard,5.7,Late,3,Yes,No,421.08
CUST-A206839C,ORD-7AD913D4,VIP,Suburban,Home,Credit Card,Success,Express,1.8,On Time,5,No,No,94.62
CUST-C0102C8E,ORD-7AD920F6,VIP,Urban,Groceries,Credit Card,Success,Express,1.0,On Time,5,No,No,70.23
CUST-ED58ACAB,ORD-7ADCD979,Standard,Urban,Groceries,Digital Wallet,Success,Standard,5.9,Late,3,Yes,No,288.97
CUST-7E5EF974,ORD-7ADD42F9,Standard,Urban,Groceries,Credit Card,Success,Standard,9.3,Late,3,No,No,263.76
CUST-B65946D3,ORD-7ADFA9E0,VIP,Suburban,Electronics,Credit Card,Success,Express,1.1,On Time,5,No,No,266.09
CUST-9F11B574,ORD-7AE14474,Standard,Urban,Electronics,Credit Card,Success,Standard,3.3,On Time,4,Yes,Yes,3484.85
CUST-EC05C127,ORD-7AE24B19,VIP,Urban,Toys,Credit Card,Success,Express,2.8,On Time,5,No,No,218.54
CUST-9B9D0B9E,ORD-7AE6C359,Premium,Urban,Electronics,Digital Wallet,Success,Express,1.6,On Time,5,No,No,1855.54
CUST-30545D92,ORD-7AEE6F12,Standard,Urban,Toys,Credit Card,Success,Standard,2.9,On Time,5,No,No,344.05
CUST-5863C7D0,ORD-7AEEEF63,Premium,Urban,Clothing,Credit Card,Failed,Express,2.2,Cancelled,5,No,No,89.54
CUST-9C2D3354,ORD-7AEEFB02,Premium,Urban,Groceries,Credit Card,Success,Standard,1.9,On Time,5,Yes,No,131.29
CUST-50615C32,ORD-7AEFFB53,Standard,Rural,Groceries,Bank Transfer,Success,Standard,6.0,Late,5,Yes,No,100.2
CUST-6CDC3A35,ORD-7AF07904,Standard,Urban,Toys,Bank Transfer,Success,Standard,3.7,On Time,5,No,No,68.06
CUST-AA2FEEAB,ORD-7AF599AF,Premium,Urban,Home,Bank Transfer,Success,Standard,2.7,On Time,5,No,No,1409.98
CUST-6A551D18,ORD-7AF72792,Standard,Urban,Groceries,Credit Card,Success,Standard,2.5,On Time,5,No,No,241.13
CUST-FD4E6FB9,ORD-7AF89381,Standard,Suburban,Clothing,Bank Transfer,Success,Standard,3.5,On Time,5,Yes,No,285.88
CUST-6007D1B4,ORD-7AF8C490,Standard,Suburban,Electronics,Digital Wallet,Success,Standard,1.7,On Time,5,No,No,3172.38
CUST-23DF5726,ORD-7AF9483E,Premium,Rural,Toys,Credit Card,Success,Standard,4.6,Late,4,No,No,88.57
CUST-FD19C9DA,ORD-7AF95443,Standard,Rural,Groceries,Credit Card,Success,Standard,6.0,Late,3,No,No,269.2
CUST-D14FCCBD,ORD-7AFCFE90,Premium,Suburban,Clothing,Digital Wallet,Success,Express,5.4,Late,4,Yes,No,30.12
CUST-959F0E4F,ORD-7AFEC4B7,Standard,Urban,Electronics,Credit Card,Success,Standard,3.0,On Time,5,No,No,559.3
CUST-80768C8E,ORD-7AFECAF0,Standard,Urban,Toys,Credit Card,Success,Standard,3.0,On Time,5,No,No,84.01
CUST-A9E3986D,ORD-7B01DCE4,Premium,Suburban,Home,Bank Transfer,Success,Standard,3.6,On Time,5,No,No,410.18
CUST-44FA20B6,ORD-7B026700,Standard,Suburban,Toys,Bank Transfer,Success,Standard,4.8,Late,4,No,No,212.41
CUST-67CB7246,ORD-7B04BB1E,Premium,Rural,Electronics,Credit Card,Success,Standard,7.6,Late,3,No,No,3063.73
CUST-352409B2,ORD-7B04DA6C,VIP,Suburban,Home,Digital Wallet,Success,Express,6.2,Late,3,No,No,313.32
CUST-75002671,ORD-7B076644,Standard,Urban,Home,Digital Wallet,Success,Standard,4.0,On Time,5,No,No,596.59
CUST-5E848706,ORD-7B09A73F,Standard,Rural,Electronics,Credit Card,Success,Standard,7.8,Late,2,No,No,1641.57
CUST-16671EF1,ORD-7B104D0E,Standard,Suburban,Toys,Digital Wallet,Success,Standard,2.9,On Time,5,No,No,71.48
CUST-57BE1B3E,ORD-7B1601A7,Standard,Urban,Clothing,Digital Wallet,Success,Standard,3.5,On Time,4,Yes,No,79.94
CUST-BCDC29B7,ORD-7B179867,Premium,Urban,Clothing,Digital Wallet,Success,Express,3.4,On Time,5,No,No,286.09
CUST-D47D0268,ORD-7B17B202,VIP,Urban,Clothing,Credit Card,Success,Express,2.8,On Time,5,No,No,187.23
CUST-63A74F3F,ORD-7B1AFF0C,Standard,Suburban,Clothing,Digital Wallet,Success,Standard,4.4,On Time,4,No,No,71.83
CUST-1EC6DA26,ORD-7B215069,Standard,Rural,Toys,Credit Card,Success,Standard,4.7,Late,5,Yes,No,84.04
CUST-CDD73E7C,ORD-7B21D659,Standard,Urban,Electronics,Digital Wallet,Success,Standard,5.1,Late,4,No,No,1754.5
CUST-33AA3598,ORD-7B2B3240,VIP,Rural,Clothing,Bank Transfer,Failed,Express,4.2,Cancelled,4,No,No,162.59
CUST-CBA33A64,ORD-7B2F77D9,Standard,Urban,Electronics,Credit Card,Success,Standard,5.0,Late,4,No,No,1170.2
CUST-B60CA141,ORD-7B32C7FD,Standard,Urban,Groceries,Credit Card,Success,Standard,3.0,On Time,5,No,No,199.57
CUST-B0425765,ORD-7B37012F,Standard,Rural,Toys,Credit Card,Success,Standard,5.4,Late,4,No,No,15.37
CUST-719ECB55,ORD-7B391C25,Standard,Suburban,Toys,Credit Card,Success,Standard,6.0,Late,4,Yes,No,285.31
CUST-0FCA6363,ORD-7B39C0A7,Standard,Urban,Clothing,Credit Card,Success,Standard,2.7,On Time,5,No,No,22.33
CUST-7B92505D,ORD-7B3BDCA1,Standard,Urban,Clothing,Credit Card,Success,Standard,3.6,On Time,5,Yes,No,553.68
CUST-212D2CBD,ORD-7B3F5B30,Standard,Urban,Groceries,Digital Wallet,Success,Standard,3.7,On Time,5,No,No,67.15
CUST-27F2E20D,ORD-7B3F801B,Standard,Urban,Clothing,Credit Card,Success,Standard,4.3,On Time,4,No,No,725.59
CUST-4C2DA5C9,ORD-7B48E2CC,Standard,Suburban,Clothing,Bank Transfer,Success,Standard,4.1,On Time,4,No,No,357.97
CUST-D2DC0ACA,ORD-7B4D0AD9,Standard,Suburban,Clothing,Digital Wallet,Success,Standard,3.2,On Time,5,No,No,367.04
CUST-F7498CF7,ORD-7B51E707,Standard,Suburban,Groceries,Digital Wallet,Success,Standard,1.0,On Time,5,No,No,37.72
CUST-360ED37A,ORD-7B55168A,Standard,Suburban,Toys,Credit Card,Success,Standard,2.8,On Time,5,No,No,47.13
CUST-CC05CAF4,ORD-7B5629CA,Standard,Rural,Groceries,Credit Card,Success,Standard,5.7,Late,3,Yes,No,78.06
CUST-E3891247,ORD-7B564709,Standard,Urban,Electronics,Credit Card,Success,Standard,8.8,Late,3,Yes,No,1701.4
CUST-8129C155,ORD-7B57EC42,VIP,Urban,Home,Digital Wallet,Failed,Express,1.4,Cancelled,4,No,No,366.39
CUST-5566295C,ORD-7B58F4F3,Standard,Suburban,Toys,Credit Card,Success,Standard,2.4,On Time,5,Yes,No,162.28
CUST-1140ECFB,ORD-7B5A61ED,Standard,Urban,Home,Credit Card,Failed,Standard,3.6,Cancelled,4,No,No,235.86
CUST-D842E4C9,ORD-7B5B43DA,Premium,Suburban,Toys,Credit Card,Success,Express,3.3,On Time,5,No,No,267.74
CUST-0CF7609F,ORD-7B5E623E,Premium,Suburban,Toys,Credit Card,Success,Express,2.1,On Time,5,No,No,102.2
CUST-9B501499,ORD-7B61127F,Standard,Urban,Electronics,Credit Card,Success,Standard,4.7,Late,4,No,No,1658.56
CUST-B4D7F9A2,ORD-7B6244B4,Premium,Suburban,Groceries,Digital Wallet,Success,Standard,1.0,On Time,4,No,No,27.27
CUST-A5436E87,ORD-7B6291DD,Standard,Suburban,Groceries,Credit Card,Success,Standard,5.2,Late,4,No,No,63.67
CUST-AD81F441,ORD-7B633E1C,Standard,Urban,Clothing,Digital Wallet,Success,Standard,2.9,On Time,5,No,No,562.72
CUST-2A421025,ORD-7B693EDE,Premium,Suburban,Home,Digital Wallet,Success,Standard,4.2,On Time,5,No,No,401.92
CUST-74D5F586,ORD-7B6EA5E7,Premium,Urban,Toys,Digital Wallet,Success,Standard,3.3,On Time,4,No,No,33.56
CUST-428C5579,ORD-7B7204A3,Standard,Rural,Electronics,Bank Transfer,Success,Standard,6.3,Late,4,Yes,No,1607.38
CUST-3581EEAC,ORD-7B7639AB,Standard,Suburban,Electronics,Credit Card,Success,Standard,4.3,On Time,4,No,Yes,3676.35
CUST-E625D421,ORD-7B798EFC,Standard,Urban,Groceries,Bank Transfer,Success,Standard,4.7,Late,4,No,No,78.22
CUST-2C8DA005,ORD-7B799E04,Standard,Suburban,Home,Credit Card,Success,Standard,3.1,On Time,5,No,No,325.87
CUST-CE188E50,ORD-7B7C79E1,Standard,Suburban,Electronics,Credit Card,Success,Standard,3.9,On Time,5,No,No,985.17
CUST-46F7124B,ORD-7B7E00D4,Standard,Urban,Toys,Digital Wallet,Success,Standard,3.5,On Time,5,No,No,173.98
CUST-23EFBE87,ORD-7B818657,Standard,Urban,Groceries,Credit Card,Success,Standard,4.6,Late,5,No,No,459.95
CUST-D0FD3FC3,ORD-7B839E8E,Standard,Urban,Toys,Credit Card,Success,Standard,6.0,Late,4,No,No,210.53
CUST-C2201E85,ORD-7B845A65,VIP,Urban,Home,Digital Wallet,Success,Express,1.6,On Time,4,No,No,169.82
CUST-C269A2EA,ORD-7B858003,Premium,Urban,Electronics,Digital Wallet,Success,Standard,8.3,Late,3,No,No,645.71
CUST-8D320441,ORD-7B8E8D87,Standard,Urban,Clothing,Credit Card,Success,Standard,2.8,On Time,5,No,No,33.12
CUST-990D8256,ORD-7B8F53C8,Standard,Rural,Groceries,Credit Card,Success,Standard,4.9,Late,4,No,No,72.18
CUST-E8E58CFC,ORD-7B912E33,Standard,Urban,Home,Credit Card,Success,Standard,2.8,On Time,5,No,No,479.77
CUST-8D5C6481,ORD-7B940D21,Standard,Suburban,Toys,Credit Card,Success,Standard,5.6,On Time,4,No,No,251.6
CUST-BBDBFAAF,ORD-7B954773,Standard,Urban,Clothing,Digital Wallet,Success,Standard,4.0,On Time,5,No,No,87.92
CUST-583C4C6B,ORD-7B963885,Standard,Urban,Groceries,Digital Wallet,Success,Standard,3.3,On Time,5,No,No,180.33
CUST-B7AC7D51,ORD-7B9C2B05,Standard,Suburban,Toys,Credit Card,Success,Standard,2.9,On Time,5,No,No,81.33
CUST-AB259A4C,ORD-7BA98ABB,Premium,Urban,Clothing,Credit Card,Success,Standard,3.5,On Time,5,No,No,193.44
CUST-B1374EAE,ORD-7BA9C66F,Standard,Urban,Clothing,Bank Transfer,Success,Standard,4.7,Late,4,Yes,No,121.2
CUST-D6D25B1D,ORD-7BADDC71,Standard,Urban,Groceries,Credit Card,Success,Standard,2.0,On Time,5,No,No,107.62
CUST-C19FD672,ORD-7BAF05B2,Standard,Urban,Home,Credit Card,Success,Standard,4.1,On Time,4,No,No,243.01
CUST-51D6EBC7,ORD-7BAF1C8C,Standard,Urban,Home,Credit Card,Success,Standard,5.3,Late,5,No,No,190.61
CUST-8893EBDA,ORD-7BB41E38,Standard,Urban,Clothing,Bank Transfer,Failed,Standard,3.2,Cancelled,5,No,No,84.57
CUST-FD188269,ORD-7BB75931,Standard,Urban,Home,Credit Card,Success,Standard,3.3,On Time,5,No,No,145.98
CUST-972D20E5,ORD-7BB8953F,Premium,Rural,Home,Digital Wallet,Success,Standard,6.0,Late,4,No,No,194.8
CUST-2286952F,ORD-7BB9B45A,Premium,Suburban,Home,Digital Wallet,Success,Express,2.8,On Time,5,No,No,271.34
CUST-54D71242,ORD-7BBC7FB9,Premium,Urban,Groceries,Digital Wallet,Success,Express,1.6,On Time,5,No,No,197.4
